"yyyymm","Index","D12","E12","b/m","tbl","AAA","BAA","lty","ntis","Rfree","infl","ltr","corpr","svar","csp","CRSP_SPvw","CRSP_SPvwx"
"196111","71.32","2.0000","3.1433","0.5126108647","0.0248","0.0439","0.0511","0.0404","0.0255706129","0.001500","0.0000000000","-0.0020","0.0028","0.0003603902","-0.0020734466","0.045226","0.039324"
"196112","71.55","2.0200","3.1900","0.5059222584","0.0260","0.0442","0.0510","0.0415","0.0223242879","0.001900","0.0000000000","-0.0125","-0.0026","0.0003369015","-0.0022107435","0.004696","0.003465"
"196201","68.84","2.0267","3.2500","0.5284285714","0.0272","0.0442","0.0508","0.0419","0.0247213553","0.002400","0.0000000000","-0.0014","0.0080","0.0008115307","-0.0022987448","-0.037356","-0.038692"
"196202","69.96","2.0333","3.3100","0.5224207330","0.0273","0.0442","0.0507","0.0414","0.0287833809","0.002000","0.0033333333","0.0103","0.0052","0.0002650967","-0.0022097278","0.020592","0.016147"
"196203","69.55","2.0400","3.3700","0.5457245916","0.0272","0.0439","0.0504","0.0398","0.0240753041","0.002000","0.0000000000","0.0253","0.0151","0.0002794921","-0.0028841357","-0.003842","-0.005137"
"196204","65.24","2.0467","3.4033","0.5798626246","0.0273","0.0433","0.0502","0.0394","0.0251520924","0.002200","0.0033222591","0.0082","0.0142","0.0010196908","-0.0023948455","-0.061743","-0.062443"
"196205","59.63","2.0533","3.4367","0.6289943915","0.0269","0.0428","0.0500","0.0393","0.0277223552","0.002400","0.0000000000","0.0046","0.0000","0.0109148391","-0.0029059114","-0.079847","-0.085499"
"196206","54.75","2.0600","3.4700","0.6873574686","0.0273","0.0428","0.0502","0.0401","0.0264554418","0.002000","0.0000000000","-0.0076","-0.0026","0.0061611302","-0.0027952766","-0.080669","-0.082222"
"196207","58.23","2.0667","3.4900","0.6452260298","0.0292","0.0434","0.0505","0.0412","0.0304859039","0.002700","0.0033112583","-0.0109","-0.0015","0.0018434772","-0.0025626272","0.065203","0.063969"
"196208","59.12","2.0733","3.5100","0.6333103516","0.0282","0.0435","0.0506","0.0401","0.0293287512","0.002300","0.0000000000","0.0187","0.0143","0.0008019519","-0.0027495972","0.021669","0.015803"
"196209","56.27","2.0800","3.5300","0.6663442606","0.0278","0.0432","0.0503","0.0398","0.0306016141","0.002100","0.0033003300","0.0061","0.0089","0.0011769981","-0.0029218017","-0.048816","-0.050259"
"196210","56.52","2.0967","3.5767","0.6541533140","0.0274","0.0428","0.0499","0.0395","0.0280945039","0.002500","0.0000000000","0.0084","0.0068","0.0034521082","-0.0022837634","0.008313","0.006405"
"196211","62.26","2.1133","3.6233","0.5941783459","0.0283","0.0425","0.0496","0.0396","0.0248105069","0.002000","0.0000000000","0.0021","0.0062","0.0012747828","-0.0028195340","0.108268","0.100528"
"196212","63.10","2.1300","3.6700","0.5916270511","0.0287","0.0424","0.0492","0.0395","0.0199680704","0.002300","0.0000000000","0.0035","0.0023","0.0005438823","-0.0027965748","0.015534","0.014040"
"196301","66.20","2.1367","3.6833","0.5649849894","0.0291","0.0421","0.0491","0.0398","0.0171362735","0.002500","0.0000000000","-0.0001","0.0059","0.0006997698","-0.0030502697","0.050367","0.048957"
"196302","64.29","2.1433","3.6967","0.5819531179","0.0292","0.0419","0.0489","0.0400","0.0132367896","0.002300","0.0000000000","0.0008","0.0023","0.0003921329","-0.0030897221","-0.024189","-0.029164"
"196303","66.57","2.1500","3.7100","0.5875285706","0.0289","0.0419","0.0488","0.0401","0.0143801710","0.002300","0.0032894737","0.0009","0.0026","0.0003599355","-0.0029958802","0.036581","0.035156"
"196304","69.80","2.1667","3.7533","0.5587292741","0.0290","0.0421","0.0487","0.0405","0.0151994274","0.002500","0.0000000000","-0.0012","-0.0051","0.0003221604","-0.0026662205","0.049070","0.048177"
"196305","70.80","2.1833","3.7967","0.5516121932","0.0293","0.0422","0.0485","0.0406","0.0146485330","0.002400","0.0000000000","0.0023","0.0048","0.0003036557","-0.0027292359","0.019674","0.013844"
"196306","69.37","2.2000","3.8400","0.5672815754","0.0299","0.0423","0.0484","0.0407","0.0182632029","0.002300","0.0032786885","0.0019","0.0043","0.0002610984","-0.0027715822","-0.018605","-0.019806"
"196307","69.13","2.2033","3.8800","0.5766216585","0.0318","0.0426","0.0484","0.0407","0.0093187320","0.002700","0.0032679739","0.0031","0.0028","0.0005297971","-0.0020389843","-0.001821","-0.003131"
"196308","72.50","2.2067","3.9200","0.5498272363","0.0332","0.0429","0.0483","0.0408","0.0095200761","0.002500","0.0000000000","0.0021","0.0035","0.0003269086","-0.0019554685","0.053466","0.048496"
"196309","71.70","2.2100","3.9600","0.5472236248","0.0338","0.0431","0.0484","0.0410","0.0103132620","0.002700","0.0000000000","0.0004","-0.0023","0.0003299103","-0.0015243919","-0.010402","-0.011579"
"196310","74.01","2.2333","3.9800","0.5309640772","0.0345","0.0432","0.0483","0.0415","0.0102799661","0.002900","0.0032573290","-0.0026","0.0049","0.0005035319","-0.0017563594","0.034825","0.033290"
"196311","73.23","2.2567","4.0000","0.5342962213","0.0352","0.0433","0.0484","0.0414","0.0060125452","0.002700","0.0000000000","0.0051","0.0015","0.0031101657","-0.0017575761","-0.004487","-0.011085"
"196312","75.02","2.2800","4.0200","0.5255914542","0.0352","0.0435","0.0485","0.0417","0.0089547303","0.002900","0.0032467532","-0.0006","-0.0034","0.0002735667","-0.0014968686","0.026065","0.024651"
"196401","77.04","2.2967","4.0733","0.5106068709","0.0352","0.0439","0.0483","0.0421","0.0142935705","0.003000","0.0000000000","-0.0014","0.0087","0.0001833411","-0.0017279613","0.027391","0.026373"
"196402","77.80","2.3133","4.1267","0.5011622966","0.0353","0.0436","0.0483","0.0424","0.0174079186","0.002600","0.0000000000","-0.0011","0.0054","0.0000716995","-0.0014884159","0.017015","0.012171"
"196403","78.98","2.3300","4.1800","0.5236754417","0.0354","0.0438","0.0483","0.0424","0.0177832391","0.003100","0.0000000000","0.0037","-0.0062","0.0001147114","-0.0018579462","0.017232","0.015814"
"196404","79.46","2.3467","4.2300","0.5253031069","0.0347","0.0440","0.0485","0.0423","0.0207680034","0.002900","0.0000000000","0.0047","0.0040","0.0002547552","-0.0019835029","0.006192","0.005297"
"196405","80.37","2.3633","4.2800","0.5190357804","0.0348","0.0441","0.0485","0.0422","0.0211793163","0.002600","0.0000000000","0.0050","0.0057","0.0002257771","-0.0019289225","0.016815","0.011460"
"196406","81.69","2.3800","4.3300","0.5122068551","0.0348","0.0441","0.0485","0.0419","0.0205029799","0.003000","0.0032362460","0.0069","0.0048","0.0003978509","-0.0019886295","0.018084","0.016779"
"196407","83.18","2.4000","4.3767","0.5063607181","0.0346","0.0440","0.0483","0.0421","0.0213126914","0.003000","0.0032258065","0.0008","0.0052","0.0001989067","-0.0022379109","0.018910","0.017953"
"196408","81.83","2.4200","4.4233","0.5079429444","0.0350","0.0441","0.0482","0.0423","0.0206966751","0.002800","-0.0032154341","0.0020","0.0037","0.0004259263","-0.0018720556","-0.011621","-0.016285"
"196409","84.18","2.4400","4.4700","0.4865371214","0.0353","0.0442","0.0482","0.0421","0.0204031456","0.002800","0.0032258065","0.0050","0.0021","0.0001704974","-0.0019531682","0.030399","0.029022"
"196410","84.86","2.4600","4.4967","0.4878132588","0.0357","0.0442","0.0481","0.0421","0.0201157932","0.002900","0.0000000000","0.0043","0.0050","0.0001870439","-0.0022257355","0.008745","0.007566"
"196411","84.42","2.4800","4.5233","0.4865037753","0.0364","0.0443","0.0481","0.0422","0.0191674784","0.002900","0.0032154341","0.0017","-0.0004","0.0002128659","-0.0024802459","0.001598","-0.004588"
"196412","84.75","2.5000","4.5500","0.4872273003","0.0384","0.0444","0.0481","0.0423","0.0230953694","0.003100","0.0000000000","0.0030","0.0088","0.0003512133","-0.0023805734","0.005228","0.003803"
"196501","87.56","2.5167","4.5933","0.4717231907","0.0381","0.0443","0.0480","0.0422","0.0179038005","0.002800","0.0000000000","0.0040","0.0081","0.0001658128","-0.0022007442","0.034791","0.033837"
"196502","87.43","2.5333","4.6367","0.4713994776","0.0393","0.0441","0.0478","0.0424","0.0148232673","0.003000","0.0000000000","0.0014","0.0009","0.0003931965","-0.0022017761","0.003746","-0.000853"
"196503","86.16","2.5500","4.6800","0.4694899050","0.0393","0.0442","0.0478","0.0422","0.0191342809","0.003600","0.0032051282","0.0054","0.0012","0.0001446203","-0.0021373681","-0.012213","-0.013685"
"196504","89.11","2.5700","4.7333","0.4525593347","0.0393","0.0443","0.0480","0.0422","0.0147225723","0.003100","0.0031948882","0.0036","0.0021","0.0001627597","-0.0021429735","0.035612","0.034769"
"196505","88.42","2.5900","4.7867","0.4546642848","0.0389","0.0444","0.0481","0.0423","0.0162450566","0.003100","0.0000000000","0.0018","-0.0008","0.0003337640","-0.0025656153","-0.003122","-0.008354"
"196506","84.12","2.6100","4.8400","0.4808589565","0.0380","0.0446","0.0485","0.0423","0.0175512226","0.003500","0.0063694268","0.0047","0.0003","0.0018293746","-0.0023808197","-0.046880","-0.048367"
"196507","85.25","2.6267","4.8867","0.4733821762","0.0384","0.0448","0.0488","0.0424","0.0156274939","0.003100","0.0000000000","0.0022","0.0019","0.0005218656","-0.0019181837","0.014486","0.013678"
"196508","87.17","2.6433","4.9333","0.4673608778","0.0384","0.0449","0.0488","0.0428","0.0156011883","0.003300","0.0000000000","-0.0013","-0.0006","0.0001075344","-0.0017357486","0.027560","0.022473"
"196509","89.96","2.6600","4.9800","0.4485374713","0.0392","0.0452","0.0491","0.0433","0.0168953899","0.003100","0.0000000000","-0.0034","-0.0015","0.0002991012","-0.0013951451","0.033366","0.032034"
"196510","92.42","2.6800","5.0500","0.4344205991","0.0403","0.0456","0.0493","0.0433","0.0174641930","0.003100","0.0031645570","0.0027","0.0046","0.0001883791","-0.0009985541","0.028812","0.027737"
"196511","91.61","2.7000","5.1200","0.4408953111","0.0409","0.0460","0.0495","0.0441","0.0207624998","0.003500","0.0000000000","-0.0062","-0.0057","0.0001414189","-0.0010197298","-0.003821","-0.010306"
"196512","92.43","2.7200","5.1900","0.4306378062","0.0438","0.0468","0.0502","0.0450","0.0208375187","0.003300","0.0031545741","-0.0078","-0.0149","0.0003013655","-0.0008128875","0.010349","0.009059"
"196601","92.88","2.7400","5.2400","0.4243983284","0.0459","0.0474","0.0506","0.0457","0.0202786269","0.003800","0.0000000000","-0.0104","0.0022","0.0001518044","-0.0005397620","0.005705","0.004874"
"196602","91.22","2.7600","5.2900","0.4384960447","0.0465","0.0478","0.0512","0.0477","0.0200259742","0.003500","0.0062893082","-0.0250","-0.0113","0.0003370655","-0.0007936956","-0.012750","-0.017548"
"196603","89.23","2.7800","5.3400","0.4901759356","0.0459","0.0492","0.0532","0.0460","0.0167881795","0.003800","0.0031250000","0.0296","-0.0059","0.0009310079","-0.0004888765","-0.023041","-0.024608"
"196604","91.06","2.7967","5.3800","0.4854982435","0.0462","0.0496","0.0541","0.0467","0.0156362514","0.003400","0.0062305296","-0.0063","0.0013","0.0003512647","-0.0007768574","0.022158","0.021250"
"196605","86.13","2.8133","5.4200","0.5127422037","0.0464","0.0498","0.0548","0.0473","0.0159456010","0.004100","0.0000000000","-0.0059","-0.0026","0.0019354754","-0.0004207456","-0.049140","-0.054645"
"196606","84.74","2.8300","5.4600","0.5209746006","0.0450","0.0507","0.0558","0.0477","0.0171229559","0.003800","0.0030959752","-0.0016","0.0030","0.0005012069","-0.0006660165","-0.014380","-0.015904"
"196607","83.60","2.8500","5.4767","0.5349430008","0.0480","0.0516","0.0568","0.0482","0.0186412636","0.003500","0.0030864198","-0.0037","-0.0098","0.0010137845","-0.0010224731","-0.012129","-0.013039"
"196608","77.10","2.8700","5.4933","0.5749546556","0.0496","0.0531","0.0583","0.0499","0.0214702713","0.004100","0.0061538462","-0.0206","-0.0259","0.0031652347","-0.0011670140","-0.071650","-0.077487"
"196609","76.56","2.8900","5.5100","0.5854924957","0.0537","0.0549","0.0609","0.0480","0.0169844585","0.004000","0.0000000000","0.0332","0.0078","0.0016003107","-0.0017065219","-0.006244","-0.007692"
"196610","80.20","2.8833","5.5233","0.5616613181","0.0535","0.0541","0.0610","0.0467","0.0151840797","0.004500","0.0061162080","0.0228","0.0261","0.0025467766","-0.0013716259","0.048333","0.047244"
"196611","80.45","2.8767","5.5367","0.5726449298","0.0532","0.0535","0.0613","0.0480","0.0175496373","0.004000","0.0000000000","-0.0148","-0.0020","0.0007744163","-0.0011406594","0.011223","0.003741"
"196612","80.33","2.8700","5.5500","0.5769451056","0.0496","0.0539","0.0618","0.0455","0.0172076295","0.004000","0.0000000000","0.0413","0.0201","0.0006269421","-0.0000498789","0.000326","-0.001089"
"196701","86.61","2.8800","5.5167","0.5333631411","0.0472","0.0520","0.0597","0.0448","0.0156975215","0.004300","0.0000000000","0.0154","0.0450","0.0007334878","0.0002491782","0.079215","0.077723"
"196702","86.78","2.8900","5.4833","0.5400478931","0.0456","0.0503","0.0582","0.0465","0.0177009311","0.003600","0.0000000000","-0.0221","-0.0201","0.0004124037","0.0005552564","0.007514","0.002420"
"196703","90.20","2.9000","5.4500","0.5495507979","0.0426","0.0513","0.0585","0.0455","0.0149212351","0.003900","0.0030395137","0.0198","0.0117","0.0005011362","0.0007180707","0.041137","0.039544"
"196704","94.01","2.9000","5.4100","0.5305166936","0.0384","0.0511","0.0583","0.0477","0.0150458766","0.003200","0.0030303030","-0.0291","-0.0071","0.0008370969","0.0005834677","0.043371","0.042544"
"196705","89.08","2.9000","5.3700","0.5582011823","0.0360","0.0524","0.0596","0.0482","0.0114640939","0.003300","0.0030211480","-0.0039","-0.0254","0.0008903396","0.0013629683","-0.046810","-0.052314"
"196706","90.64","2.9000","5.3300","0.5532048450","0.0354","0.0544","0.0615","0.0507","0.0101528235","0.002700","0.0030120482","-0.0312","-0.0223","0.0010707328","0.0017294553","0.019319","0.018015"
"196707","94.75","2.9067","5.3200","0.5262983279","0.0421","0.0558","0.0626","0.0505","0.0066870035","0.003100","0.0030030030","0.0068","0.0041","0.0002184469","0.0016540993","0.046454","0.045623"
"196708","93.64","2.9133","5.3100","0.5280209478","0.0427","0.0562","0.0633","0.0514","0.0058413147","0.003100","0.0029940120","-0.0084","-0.0007","0.0002966179","0.0020824119","-0.006824","-0.012197"
"196709","96.71","2.9200","5.3000","0.5135648458","0.0442","0.0565","0.0640","0.0517","0.0055998163","0.003200","0.0029850746","-0.0004","0.0094","0.0003585438","0.0022640229","0.033815","0.032597"
"196710","93.90","2.9200","5.3100","0.5409552822","0.0456","0.0582","0.0652","0.0549","0.0037152213","0.003900","0.0029761905","-0.0400","-0.0281","0.0004449025","0.0022940724","-0.027448","-0.028701"
"196711","94.00","2.9200","5.3200","0.5433826972","0.0473","0.0607","0.0672","0.0567","0.0027729982","0.003600","0.0029673591","-0.0196","-0.0272","0.0009547825","0.0028493145","0.006435","0.000533"
"196712","96.47","2.9200","5.3300","0.5257924451","0.0497","0.0619","0.0693","0.0556","0.0143611100","0.003300","0.0029585799","0.0192","0.0127","0.0002708992","0.0029522247","0.027079","0.025857"
"196801","92.24","2.9300","5.3667","0.5563023835","0.0500","0.0617","0.0684","0.0536","0.0128542354","0.004000","0.0058997050","0.0328","0.0361","0.0004833189","0.0025043814","-0.041875","-0.043523"
"196802","89.36","2.9400","5.4033","0.5662105889","0.0498","0.0610","0.0680","0.0542","0.0104508102","0.003900","0.0029325513","-0.0033","0.0037","0.0008204453","0.0025561893","-0.026900","-0.031973"
"196803","90.20","2.9500","5.4400","0.5668098065","0.0517","0.0611","0.0685","0.0560","0.0126772459","0.003800","0.0029239766","-0.0212","-0.0197","0.0013954810","0.0034032192","0.009696","0.008585"
"196804","97.59","2.9633","5.4833","0.5223520642","0.0538","0.0621","0.0697","0.0547","0.0081402394","0.004300","0.0029154519","0.0227","0.0048","0.0016075746","0.0036993101","0.084092","0.082642"
"196805","98.68","2.9767","5.5267","0.5300333704","0.0566","0.0627","0.0703","0.0547","0.0106465009","0.004500","0.0029069767","0.0043","0.0032","0.0003865310","0.0029648972","0.016374","0.011104"
"196806","99.58","2.9900","5.5700","0.5307418133","0.0552","0.0628","0.0707","0.0534","0.0120901814","0.004300","0.0057971014","0.0230","0.0122","0.0004995047","0.0026268741","0.009916","0.008695"
"196807","97.74","3.0033","5.6000","0.5396375991","0.0531","0.0624","0.0698","0.0517","0.0138855278","0.004800","0.0057636888","0.0289","0.0341","0.0007566193","0.0026163853","-0.017444","-0.018664"
"196808","98.86","3.0167","5.6300","0.5318021004","0.0509","0.0602","0.0682","0.0520","0.0180351377","0.004200","0.0028653295","-0.0003","0.0206","0.0003164034","0.0028815826","0.016415","0.011259"
"196809","102.67","3.0300","5.6600","0.5091954391","0.0519","0.0597","0.0679","0.0531","0.0182871234","0.004300","0.0028571429","-0.0102","-0.0053","0.0002682317","0.0024118186","0.039351","0.038210"
"196810","103.41","3.0433","5.6933","0.5003202470","0.0535","0.0609","0.0684","0.0543","0.0194101820","0.004400","0.0056980057","-0.0132","-0.0160","0.0002684030","0.0025471290","0.008587","0.006751"
"196811","108.37","3.0567","5.7267","0.4837170585","0.0545","0.0619","0.0701","0.0566","0.0211887855","0.004200","0.0028328612","-0.0269","-0.0226","0.0002629658","0.0024623206","0.053580","0.048659"
"196812","103.86","3.0700","5.7600","0.5049006623","0.0596","0.0645","0.0723","0.0598","0.0319614467","0.004300","0.0028248588","-0.0363","-0.0233","0.0003339751","0.0023475611","-0.040826","-0.042141"
"196901","103.01","3.0800","5.7800","0.5036731674","0.0614","0.0659","0.0732","0.0617","0.0365244924","0.005300","0.0028169014","-0.0206","0.0139","0.0006067703","0.0021968795","-0.007547","-0.008612"
"196902","98.13","3.0900","5.8000","0.5263971896","0.0612","0.0666","0.0730","0.0618","0.0413173288","0.004600","0.0056179775","0.0042","-0.0160","0.0005955963","0.0023357287","-0.042321","-0.047384"
"196903","101.51","3.1000","5.8200","0.5570402360","0.0602","0.0685","0.0751","0.0620","0.0395080039","0.004600","0.0083798883","0.0010","-0.0200","0.0005416310","0.0022973853","0.034847","0.033599"
"196904","103.69","3.1100","5.8267","0.5484224042","0.0611","0.0689","0.0754","0.0593","0.0442909517","0.005300","0.0055401662","0.0427","0.0335","0.0005504122","0.0018842739","0.022771","0.021449"
